  0.97500002384185791        1.3131174696949383E-002
  0.92500001192092896        3.7400797083723847E-002
  0.87500005960464478        6.7542589126298097E-002
  0.82500004768371582        9.3287415571292887E-002
  0.77500003576278687       0.11488126824049645     
  0.72500002384185791       0.16507870786486051     
  0.67500001192092896       0.20032191653178927     
  0.62500005960464478       0.23645520430581757     
  0.57500004768371582       0.27064270531795421     
  0.52500003576278687       0.31439378072394143     
  0.47499999403953552       0.37375935127818150     
  0.42500001192092896       0.44365915831200218     
  0.37500000000000000       0.48530429140237752     
  0.32499998807907104       0.56134411403829177     
  0.27500000596046448       0.65349604459352739     
  0.22499999403953552       0.75449549253540771     
  0.17499999701976776       0.84664868049120749     
  0.12500000000000000        1.0451286340583399     
   7.5000002980232239E-002   1.2994408349725304     
   2.5000000372529030E-002   2.0012164296203864     
  -2.5000000372529030E-002   1.9947860031492259     
  -7.5000002980232239E-002   1.3019561448052366     
 -0.12500000000000000        1.0622398613341812      
 -0.17499999701976776       0.84923518267818654     
 -0.22499999403953552       0.74742972387693452     
 -0.27500000596046448       0.64873543213850791     
 -0.32499998807907104       0.55832969378420128     
 -0.37500000000000000       0.49798777324945231     
 -0.42500001192092896       0.44971806209205956     
 -0.47499999403953552       0.37659226200609107     
 -0.52500003576278687       0.30818025747686728     
 -0.57500004768371582       0.27502415375512257     
 -0.62500005960464478       0.23318667685062699     
 -0.67500001192092896       0.19902460968187274     
 -0.72500002384185791       0.16333644763928923     
 -0.77500003576278687       0.11908439878824728     
 -0.82500004768371582        9.8435374823501925E-002
 -0.87500005960464478        6.7655538398049803E-002
 -0.92500001192092896        4.0450207128996843E-002
 -0.97500002384185791        1.1659521708739067E-002
